k, n, p, q, poverq, eigenvectors, conductance, rand
10, 1000, 0.1, 0.01, 10.0, 1, 0.9818763576543794, 0.7983798579857986
10, 1000, 0.1, 0.01, 10.0, 2, 0.46560792462717027, 0.9677266746674669
10, 1000, 0.1, 0.01, 10.0, 3, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.01, 10.0, 4, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.01, 10.0, 5, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.01, 10.0, 6, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.01, 10.0, 7, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.01, 10.0, 8, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.01, 10.0, 9, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.01, 10.0, 10, 0.16831054506851956, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 1, 0.9831491814976283, 0.7997114671467147
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 2, 0.47978013707367895, 0.9710547294729472
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 3, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 4, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 5, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 6, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 7, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 8, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 9, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.020000000000000004, 4.999999999999999, 10, 0.28760899290686603, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 1, 0.9819444811098459, 0.7993938773877387
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 2, 0.5477302402868316, 0.9708283448344833
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 3, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 4, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 5, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 6, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 7, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 8, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 9, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.030000000000000006, 3.333333333333333, 10, 0.3769383029243662, 1.0
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 1, 0.9805804093114491, 0.79996299429943
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 2, 0.5824009862177502, 0.9677438283828383
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 3, 0.44638470883196446, 1.0
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 4, 0.44638470883196446, 1.0
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 5, 0.44638470883196446, 1.0
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 6, 0.44638470883196446, 1.0
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 7, 0.44638470883196446, 1.0
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 8, 0.44638470883196446, 1.0
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 9, 0.4464088937376867, 0.99999200320032
10, 1000, 0.1, 0.04000000000000001, 2.4999999999999996, 10, 0.4464893525965176, 0.9998561036103611
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 1, 0.9780744752476457, 0.8006661666166617
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 2, 0.5959959934224348, 0.9756164936493649
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 3, 0.5019014355480339, 1.0
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 4, 0.5019014355480339, 1.0
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 5, 0.5019014355480339, 1.0
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 6, 0.5019014355480339, 1.0
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 7, 0.5019014355480339, 1.0
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 8, 0.5020660425998067, 0.9997444144414442
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 9, 0.5027111456249227, 0.9990023382338235
10, 1000, 0.1, 0.05000000000000001, 1.9999999999999998, 10, 0.5027253364892867, 0.9989982618261826
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 1, 0.9816998504752957, 0.8006741734173417
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 2, 0.6213588993222356, 0.9775279447944794
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 3, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 4, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 5, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 6, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 7, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 8, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 9, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.06000000000000001, 1.6666666666666665, 10, 0.5472938293523676, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 1, 0.9794080349529167, 0.7987281848184818
10, 1000, 0.1, 0.07, 1.4285714285714286, 2, 0.6425290263492596, 0.9815846664666467
10, 1000, 0.1, 0.07, 1.4285714285714286, 3, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 4, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 5, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 6, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 7, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 8, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 9, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.07, 1.4285714285714286, 10, 0.5851044052107761, 1.0
10, 1000, 0.1, 0.08, 1.25, 1, 0.9810330647317089, 0.7984821142114212
10, 1000, 0.1, 0.08, 1.25, 2, 0.6688424659184238, 0.9787085428542855
10, 1000, 0.1, 0.08, 1.25, 3, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.08, 1.25, 4, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.08, 1.25, 5, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.08, 1.25, 6, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.08, 1.25, 7, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.08, 1.25, 8, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.08, 1.25, 9, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.08, 1.25, 10, 0.6170672515990974, 1.0
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 1, 0.9801997111110546, 0.8006868786878689
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 2, 0.6860681959715238, 0.9787598919891989
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 3, 0.6444921191062284, 1.0
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 4, 0.6444921191062284, 1.0
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 5, 0.6444921191062284, 1.0
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 6, 0.6444504415465697, 0.99999200320032
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 7, 0.6444681560586751, 0.99999200320032
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 8, 0.6444681560586751, 0.99999200320032
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 9, 0.6444681560586751, 0.99999200320032
10, 1000, 0.1, 0.09000000000000001, 1.111111111111111, 10, 0.6444681560586751, 0.99999200320032
10, 1000, 0.1, 0.1, 1.0, 1, 0.9790638133296661, 0.8006578517851783
10, 1000, 0.1, 0.1, 1.0, 2, 0.7083115003770922, 0.9808743174317431
10, 1000, 0.1, 0.1, 1.0, 3, 0.6682300750189488, 1.0
10, 1000, 0.1, 0.1, 1.0, 4, 0.6682300750189488, 1.0
10, 1000, 0.1, 0.1, 1.0, 5, 0.6682300750189488, 1.0
10, 1000, 0.1, 0.1, 1.0, 6, 0.6682321011171939, 0.9999000420042004
10, 1000, 0.1, 0.1, 1.0, 7, 0.6683306201648593, 0.9999280388038804
10, 1000, 0.1, 0.1, 1.0, 8, 0.6683306201648593, 0.9999280388038804
10, 1000, 0.1, 0.1, 1.0, 9, 0.6683306201648593, 0.9999320332033201
10, 1000, 0.1, 0.1, 1.0, 10, 0.6683306201648593, 0.9999320332033201
